Timestamp,Source,Speed,Course,Latitude,Longitude
"2024-04-24 10:14:29",Terr-AIS,10.8,78,1.294715,103.937
"2024-04-24 10:10:27",Terr-AIS,10.9,63,1.29091,103.9258
"2024-04-24 10:07:59",Terr-AIS,11.2,52,1.287288,103.9193
"2024-04-24 10:05:58",Terr-AIS,10.9,64,1.284327,103.914
"2024-04-24 10:03:00",Terr-AIS,10.6,65,1.280668,103.9058
"2024-04-24 09:59:58",Terr-AIS,10.8,66,1.277067,103.8975
"2024-04-24 09:57:58",Terr-AIS,10.4,64,1.274437,103.8922
"2024-04-24 09:55:57",Terr-AIS,11.0,56,1.271577,103.8869
"2024-04-24 09:53:27",Terr-AIS,10.5,57,1.267417,103.8807
"2024-04-24 09:50:35",Terr-AIS,10.5,57,1.263193,103.8734
"2024-04-24 09:48:10",Terr-AIS,10.7,62,1.25938,103.8673
"2024-04-24 09:44:06",Terr-AIS,11.3,54,1.253178,103.8567
"2024-04-24 09:41:05",Terr-AIS,10.6,47,1.247525,103.8493
"2024-04-24 09:37:38",Terr-AIS,10.0,53,1.240477,103.8421
"2024-04-24 09:27:08",Terr-AIS,10.8,132,1.243527,103.8146
"2024-04-24 09:24:09",Terr-AIS,11.2,108,1.24801,103.8066
"2024-04-24 09:22:07",Terr-AIS,10.7,101,1.249723,103.8007
"2024-04-24 09:19:08",Terr-AIS,10.9,108,1.251693,103.7919
"2024-04-24 09:16:38",Terr-AIS,10.5,111,1.254447,103.7849
"2024-04-24 09:13:38",Terr-AIS,10.4,125,1.25871,103.7773
"2024-04-24 09:11:08",Terr-AIS,11.1,123,1.263075,103.7712
"2024-04-24 09:08:52",Terr-AIS,10.8,119,1.266778,103.7654
"2024-04-24 09:06:52",Terr-AIS,10.7,113,1.26952,103.7601
"2024-04-24 09:04:24",Terr-AIS,10.5,117,1.27275,103.7535
"2024-04-24 09:02:22",Terr-AIS,10.9,159,1.27818,103.7507
"2024-04-24 08:59:53",Terr-AIS,11.0,212,1.285337,103.7505
"2024-04-24 08:57:22",Terr-AIS,11.1,235,1.290892,103.7558
"2024-04-24 08:55:22",Terr-AIS,8.4,169,1.294807,103.758
"2024-04-24 08:52:55",Terr-AIS,7.9,156,1.300257,103.7562
"2024-04-24 08:49:53",Terr-AIS,0.4,234,1.305863,103.7543
"2024-04-24 08:47:52",Terr-AIS,8.6,342,1.303522,103.7549
"2024-04-24 08:45:23",Terr-AIS,9.2,341,1.297718,103.7574
"2024-04-24 08:43:23",Terr-AIS,10.0,39,1.292493,103.7579
"2024-04-24 08:41:23",Terr-AIS,11.2,80,1.290537,103.7523
"2024-04-24 08:38:56",Terr-AIS,11.4,113,1.291185,103.7448
"2024-04-24 08:36:55",Terr-AIS,12.4,109,1.29303,103.739
"2024-04-24 08:32:23",Terr-AIS,8.1,181,1.300923,103.7295
"2024-04-24 08:18:24",Terr-AIS,0.0,91,1.302815,103.7291
"2024-04-24 08:11:56",Terr-AIS,4.0,359,1.302722,103.7289
"2024-04-24 07:53:01",Terr-AIS,0.1,44,1.301683,103.729
"2024-04-24 07:32:02",Terr-AIS,0.1,34,1.301687,103.729
"2024-04-24 07:11:01",Terr-AIS,0.1,25,1.301717,103.729
"2024-04-24 06:43:31",Terr-AIS,0.1,25,1.301743,103.729
"2024-04-24 06:39:31",Terr-AIS,11.8,339,1.298707,103.7297
"2024-04-24 06:37:06",Terr-AIS,11.0,292,1.294615,103.736
"2024-04-24 06:35:05",Terr-AIS,11.3,289,1.292178,103.7418
"2024-04-24 06:31:33",Terr-AIS,8.1,224,1.293895,103.7506
"2024-04-24 06:28:32",Terr-AIS,3.7,264,1.294867,103.7559
"2024-04-23 13:45:15",Terr-AIS,0.0,177,1.294745,103.7561
"2024-04-23 13:24:15",Terr-AIS,0.1,177,1.29474,103.7562
"2024-04-23 12:57:19",Terr-AIS,0.1,195,1.294767,103.7562
"2024-04-23 12:33:16",Terr-AIS,0.1,269,1.294762,103.7561
"2024-04-23 12:27:34",Terr-AIS,3.2,30,1.294777,103.7561
"2024-04-23 12:06:18",Terr-AIS,0.1,30,1.294767,103.7561
"2024-04-23 11:46:16",Terr-AIS,0.1,9,1.294697,103.7561
"2024-04-23 11:24:16",Terr-AIS,0.1,37,1.294703,103.7561
"2024-04-23 11:03:15",Terr-AIS,0.1,14,1.29475,103.7561
"2024-04-23 10:39:15",Terr-AIS,0.1,322,1.294762,103.7561
"2024-04-23 10:09:18",Terr-AIS,0.0,231,1.294732,103.7561
"2024-04-23 09:45:15",Terr-AIS,0.1,222,1.29475,103.7561
"2024-04-23 09:24:17",Terr-AIS,0.1,51,1.294737,103.7561
"2024-04-23 09:00:15",Terr-AIS,0.1,33,1.294748,103.7561
"2024-04-23 08:39:16",Terr-AIS,0.1,38,1.29471,103.7561
"2024-04-23 08:18:16",Terr-AIS,0.3,30,1.294713,103.7561
"2024-04-23 07:48:17",Terr-AIS,0.2,12,1.294753,103.7561
"2024-04-23 07:27:18",Terr-AIS,0.2,240,1.294737,103.7561
"2024-04-23 07:24:20",Terr-AIS,0.5,293,1.294777,103.7562
"2024-04-23 07:09:16",Terr-AIS,0.0,343,1.2946,103.7562
"2024-04-23 06:47:55",Terr-AIS,0.1,301,1.294768,103.7562
"2024-04-23 06:15:16",Terr-AIS,0.2,3,1.294763,103.7562
"2024-04-23 05:54:18",Terr-AIS,0.2,3,1.294787,103.7562
"2024-04-23 05:26:49",Terr-AIS,4.1,123,1.294802,103.7559
"2024-04-23 05:22:47",Terr-AIS,11.3,2,1.289455,103.7496
"2024-04-23 05:19:17",Terr-AIS,10.8,324,1.278852,103.7502
"2024-04-23 05:09:19",Terr-AIS,10.9,312,1.260417,103.7754
"2024-04-23 05:03:16",Terr-AIS,11.4,282,1.251073,103.7915
"2024-04-23 04:58:18",Terr-AIS,11.2,289,1.24596,103.8062
"2024-04-23 04:52:45",Terr-AIS,11.0,293,1.239338,103.8217
"2024-04-23 04:50:45",Terr-AIS,10.6,292,1.236687,103.8271
"2024-04-23 04:45:18",Terr-AIS,11.0,226,1.240957,103.8418
"2024-04-23 04:41:46",Terr-AIS,10.9,223,1.248563,103.8494
"2024-04-23 04:37:45",Terr-AIS,11.1,235,1.25568,103.8594
"2024-04-23 04:32:46",Terr-AIS,11.3,224,1.264908,103.8718
"2024-04-23 04:30:46",Terr-AIS,11.6,237,1.269353,103.8765
"2024-04-23 04:27:45",Terr-AIS,11.7,243,1.272972,103.8855
"2024-04-23 04:25:16",Terr-AIS,11.6,243,1.276707,103.8925
"2024-04-23 04:23:14",Terr-AIS,11.7,254,1.278812,103.8988
"2024-04-23 04:20:16",Terr-AIS,11.7,236,1.282202,103.9078
"2024-04-23 04:18:15",Terr-AIS,11.7,256,1.284367,103.9138
"2024-04-23 04:15:17",Terr-AIS,11.9,248,1.2875,103.9229
"2024-04-23 04:11:46",Terr-AIS,11.6,247,1.291798,103.9333
"2024-04-23 04:09:46",Terr-AIS,11.4,263,1.29328,103.9395
"2024-04-23 04:06:46",Terr-AIS,9.8,259,1.295707,103.9486
"2024-04-23 03:59:23",Terr-AIS,0.2,61,1.2948,103.9498
"2024-04-23 03:54:01",Terr-AIS,0.6,26,1.29474,103.9497
"2024-04-23 03:51:53",Terr-AIS,0.7,141,1.294805,103.9498
"2024-04-23 03:47:00",Terr-AIS,10.8,84,1.290548,103.9385
"2024-04-23 03:42:24",Terr-AIS,10.8,76,1.288045,103.9251
"2024-04-23 03:39:25",Terr-AIS,11.2,57,1.282582,103.9182
"2024-04-23 03:36:55",Terr-AIS,10.9,63,1.279353,103.9115
"2024-04-23 03:33:24",Terr-AIS,11.6,94,1.277632,103.9013
"2024-04-23 03:30:25",Terr-AIS,11.0,63,1.27416,103.8932
"2024-04-23 03:28:25",Terr-AIS,10.9,74,1.271827,103.8877
"2024-04-23 03:25:58",Terr-AIS,10.7,49,1.267607,103.8818
"2024-04-23 03:23:54",Terr-AIS,10.0,59,1.2648,103.8764
"2024-04-23 03:20:56",Terr-AIS,10.8,60,1.259648,103.8692
"2024-04-23 03:17:24",Terr-AIS,10.6,49,1.254278,103.86
"2024-04-23 03:14:54",Terr-AIS,11.2,47,1.249068,103.8545
"2024-04-23 03:12:25",Terr-AIS,10.9,56,1.244362,103.8486
"2024-04-23 03:06:40",Terr-AIS,10.6,111,1.241495,103.8188
"2024-04-23 03:03:56",Terr-AIS,11.7,113,1.237453,103.8272
"2024-04-23 02:58:57",Terr-AIS,10.7,115,1.243892,103.8132
"2024-04-23 02:55:54",Terr-AIS,10.6,114,1.24742,103.805
"2024-04-23 02:50:56",Terr-AIS,10.6,106,1.252263,103.791
"2024-04-23 02:44:28",Terr-AIS,11.1,128,1.260427,103.7739
"2024-04-23 02:39:54",Terr-AIS,11.2,132,1.268445,103.7629
"2024-04-23 02:35:27",Terr-AIS,10.8,126,1.27707,103.7525
"2024-04-23 02:32:56",Terr-AIS,11.2,194,1.283108,103.7491
"2024-04-22 08:30:06",Terr-AIS,0.2,275,1.294627,103.7561
"2024-04-22 08:27:34",Terr-AIS,8.5,83,1.294492,103.7521
"2024-04-22 08:24:38",Terr-AIS,11.0,7,1.28679,103.7491
"2024-04-22 08:22:35",Terr-AIS,11.3,332,1.28061,103.7496
"2024-04-22 08:19:36",Terr-AIS,10.6,306,1.274273,103.7564
"2024-04-22 08:17:08",Terr-AIS,11.3,307,1.26965,103.7624
"2024-04-22 08:15:05",Terr-AIS,11.1,305,1.266068,103.7677
"2024-04-22 08:13:04",Terr-AIS,11.2,311,1.262542,103.7729
"2024-04-22 08:10:06",Terr-AIS,11.4,309,1.256512,103.78
"2024-04-22 08:07:05",Terr-AIS,11.0,303,1.251433,103.7878
"2024-04-22 08:01:06",Terr-AIS,10.6,285,1.245183,103.8049
"2024-04-22 07:59:05",Terr-AIS,11.4,282,1.243728,103.8108
"2024-04-22 07:42:05",Terr-AIS,10.7,234,1.253105,103.8547
"2024-04-22 07:39:34",Terr-AIS,11.1,240,1.256875,103.8614
"2024-04-22 07:35:34",Terr-AIS,11.1,237,1.262817,103.8718
"2024-04-22 07:33:05",Terr-AIS,10.6,244,1.26647,103.8782
"2024-04-22 07:30:04",Terr-AIS,10.7,236,1.271032,103.8858
"2024-04-22 07:27:34",Terr-AIS,11.2,244,1.274492,103.8923
"2024-04-22 07:25:34",Terr-AIS,10.6,240,1.277225,103.8977
"2024-04-22 07:23:34",Terr-AIS,10.8,241,1.279935,103.9032
"2024-04-22 07:21:05",Terr-AIS,10.9,242,1.283442,103.9098
"2024-04-22 07:18:04",Terr-AIS,10.7,241,1.287205,103.9181
"2024-04-22 07:15:34",Terr-AIS,11.1,250,1.290352,103.925
"2024-04-22 07:12:07",Terr-AIS,10.7,255,1.293815,103.9347
"2024-04-22 07:09:08",Terr-AIS,10.9,247,1.296798,103.9432
"2024-04-22 07:06:38",Terr-AIS,10.6,263,1.298642,103.9505
"2024-04-22 07:04:05",Terr-AIS,11.0,260,1.299865,103.9581
"2024-04-22 07:01:35",Terr-AIS,11.2,262,1.301293,103.9656
"2024-04-22 06:58:06",Terr-AIS,10.7,270,1.303005,103.976
"2024-04-22 06:56:04",Terr-AIS,11.0,265,1.30353,103.9822
"2024-04-22 06:53:35",Terr-AIS,5.5,315,1.305565,103.9873
"2024-04-22 06:50:39",Terr-AIS,0.6,35,1.305077,103.9873
"2024-04-22 06:44:42",Terr-AIS,0.2,19,1.305052,103.9872
"2024-04-22 06:41:39",Terr-AIS,1.5,62,1.305002,103.9871
"2024-04-22 06:39:38",Terr-AIS,11.7,83,1.303918,103.9831
"2024-04-22 06:37:38",Terr-AIS,11.7,87,1.30286,103.9767
"2024-04-22 06:35:38",Terr-AIS,11.3,82,1.302377,103.9703
"2024-04-22 06:33:09",Terr-AIS,11.8,79,1.301045,103.9623
"2024-04-22 06:31:09",Terr-AIS,11.9,78,1.299825,103.956
"2024-04-22 06:28:40",Terr-AIS,11.7,77,1.298085,103.9481
"2024-04-22 06:26:39",Terr-AIS,11.8,77,1.297013,103.9417
"2024-04-22 06:24:39",Terr-AIS,11.5,73,1.29463,103.9357
"2024-04-22 06:22:37",Terr-AIS,11.9,67,1.292543,103.9295
"2024-04-22 06:18:09",Terr-AIS,12.2,58,1.286368,103.9163
"2024-04-22 06:15:37",Terr-AIS,11.3,59,1.282582,103.909
"2024-04-22 06:13:10",Terr-AIS,11.6,65,1.279415,103.9016
"2024-04-22 06:11:10",Terr-AIS,11.8,64,1.276677,103.8956
"2024-04-22 06:08:10",Terr-AIS,11.9,56,1.271977,103.8871
"2024-04-22 06:05:39",Terr-AIS,12.2,67,1.26715,103.8803
"2024-04-22 06:03:10",Terr-AIS,11.3,63,1.263762,103.8727
"2024-04-22 06:01:07",Terr-AIS,12.0,59,1.260375,103.8668
"2024-04-22 05:58:07",Terr-AIS,11.9,56,1.254638,103.8589
"2024-04-22 05:55:40",Terr-AIS,12.4,49,1.24984,103.8521
"2024-04-22 05:50:41",Terr-AIS,12.2,60,1.238103,103.8389
"2024-04-22 05:45:06",Terr-AIS,11.8,117,1.240223,103.8215
"2024-04-22 05:38:05",Terr-AIS,11.8,110,1.248183,103.8004
"2024-04-22 05:34:36",Terr-AIS,11.2,110,1.252117,103.79
"2024-04-22 05:32:07",Terr-AIS,11.7,116,1.255023,103.7826
"2024-04-22 05:30:04",Terr-AIS,11.7,137,1.259162,103.7775
"2024-04-22 05:26:07",Terr-AIS,11.6,116,1.267538,103.768
"2024-04-22 05:23:06",Terr-AIS,11.6,119,1.272835,103.7602
"2024-04-22 05:20:37",Terr-AIS,11.5,127,1.27709,103.7535
"2024-04-22 05:18:35",Terr-AIS,11.6,106,1.28072,103.7482
"2024-04-22 05:15:38",Terr-AIS,11.7,135,1.287105,103.7413
"2024-04-22 05:13:35",Terr-AIS,11.3,126,1.291375,103.7364
"2024-04-22 05:11:05",Terr-AIS,11.3,136,1.296613,103.7306
"2024-04-22 05:08:34",Terr-AIS,4.3,215,1.302442,103.7288
"2024-04-22 05:04:35",Terr-AIS,6.7,25,1.30184,103.7289
"2024-04-22 04:58:39",Terr-AIS,0.1,256,1.30126,103.7292
"2024-04-22 04:34:37",Terr-AIS,0.4,256,1.301287,103.7293
"2024-04-22 04:10:38",Terr-AIS,0.3,35,1.301293,103.7293
"2024-04-22 03:16:36",Terr-AIS,0.2,118,1.301435,103.7294
"2024-04-22 02:40:36",Terr-AIS,0.2,123,1.3015,103.7294
"2024-04-22 02:34:38",Terr-AIS,1.5,34,1.301455,103.7293
"2024-04-22 02:25:43",Terr-AIS,1.8,348,1.301552,103.7288
"2024-04-22 02:22:41",Terr-AIS,11.0,260,1.296255,103.7341
"2024-04-22 02:20:15",Terr-AIS,9.9,258,1.297658,103.741
"2024-04-22 02:01:46",Terr-AIS,0.1,107,1.297902,103.7425
"2024-04-22 01:57:44",Terr-AIS,10.7,42,1.29671,103.7352
"2024-04-22 01:55:15",Terr-AIS,11.3,294,1.292633,103.7411
"2024-04-22 01:53:15",Terr-AIS,10.8,268,1.29044,103.7469
"2024-04-22 01:50:46",Terr-AIS,8.8,273,1.295008,103.7517
"2024-04-22 01:48:44",Terr-AIS,4.7,305,1.294928,103.7556
"2024-04-21 09:31:09",Terr-AIS,0.4,160,1.294558,103.7562
"2024-04-21 09:07:07",Terr-AIS,0.1,276,1.29478,103.7562
"2024-04-21 08:46:08",Terr-AIS,0.1,130,1.294755,103.7563
"2024-04-21 08:25:10",Terr-AIS,0.1,39,1.294693,103.7563
"2024-04-21 08:04:07",Terr-AIS,0.2,99,1.294687,103.7563
"2024-04-21 07:43:07",Terr-AIS,0.0,335,1.294822,103.7562
"2024-04-21 07:22:08",Terr-AIS,0.1,176,1.294785,103.7563
"2024-04-21 06:59:41",Terr-AIS,0.1,74,1.294668,103.7563
"2024-04-21 06:56:42",Terr-AIS,1.1,38,1.29397,103.7565
"2024-04-21 06:53:43",Terr-AIS,0.2,23,1.29392,103.7565
"2024-04-21 06:32:41",Terr-AIS,0.2,291,1.293873,103.7563
"2024-04-21 06:11:14",Terr-AIS,4.6,139,1.294032,103.7564
"2024-04-21 06:08:42",Terr-AIS,8.6,82,1.295172,103.7542
"2024-04-21 06:06:11",Terr-AIS,11.4,28,1.291613,103.7491
"2024-04-21 06:03:43",Terr-AIS,12.4,9,1.28395,103.7469
"2024-04-21 06:01:43",Terr-AIS,11.4,17,1.27782,103.7449
"2024-04-21 05:58:43",Terr-AIS,12.3,27,1.268885,103.741
"2024-04-21 05:56:42",Terr-AIS,12.2,36,1.263125,103.7373
"2024-04-21 05:54:11",Terr-AIS,12.2,41,1.255923,103.7324
"2024-04-21 05:50:01",Terr-AIS,12.3,43,1.241255,103.7206
"2024-04-21 05:41:44",Terr-AIS,13.0,44,1.223217,103.7043
"2024-04-21 05:39:42",Terr-AIS,12.2,36,1.21778,103.6998
"2024-04-21 05:32:42",Terr-AIS,12.0,38,1.199588,103.6852
"2024-04-21 05:30:11",Terr-AIS,7.5,84,1.192725,103.6815
"2024-04-21 05:07:35",Terr-AIS,0.6,351,1.192262,103.6806
"2024-04-21 05:00:45",Terr-AIS,1.6,196,1.192463,103.6809
"2024-04-21 04:50:21",Terr-AIS,0.2,314,1.192683,103.6807
"2024-04-21 04:46:21",Terr-AIS,11.8,219,1.196702,103.6843
"2024-04-21 04:43:48",Terr-AIS,11.0,222,1.203035,103.6895
"2024-04-21 04:41:48",Terr-AIS,10.7,222,1.207612,103.6937
"2024-04-21 04:32:49",Terr-AIS,11.0,220,1.22864,103.7107
"2024-04-21 04:29:18",Terr-AIS,10.7,220,1.23675,103.7175
"2024-04-21 04:26:50",Terr-AIS,11.2,222,1.242182,103.7225
"2024-04-21 04:21:22",Terr-AIS,11.0,216,1.25515,103.733
"2024-04-21 04:18:50",Terr-AIS,10.9,208,1.261747,103.7371
"2024-04-21 04:16:49",Terr-AIS,11.2,209,1.267193,103.7404
"2024-04-21 04:13:50",Terr-AIS,11.6,174,1.275897,103.7434
"2024-04-21 04:11:49",Terr-AIS,11.9,149,1.282032,103.7412
"2024-04-21 04:08:49",Terr-AIS,11.4,141,1.28999,103.7356
"2024-04-20 13:35:44",Terr-AIS,4.3,186,1.294892,103.7563
"2024-04-20 13:33:18",Terr-AIS,8.1,156,1.300075,103.7564
"2024-04-20 13:30:15",Terr-AIS,1.3,163,1.3057,103.7545
"2024-04-20 00:20:24",Terr-AIS,0.4,237,1.305848,103.7543
"2024-04-20 00:17:57",Terr-AIS,7.1,341,1.302963,103.7551
"2024-04-20 00:15:55",Terr-AIS,6.6,336,1.299398,103.7568
"2024-04-20 00:13:54",Terr-AIS,6.6,20,1.295788,103.7566
