Timestamp,Source,Speed,Course,Latitude,Longitude,Heading
"2024-04-28 08:37:24",Terr-AIS,0.3,0,1.297562,104.0561,Unknown
"2024-04-28 08:32:01",Terr-AIS,7.4,225,1.29855,104.0551,Unknown
"2024-04-28 08:26:02",Terr-AIS,0.3,0,1.298387,104.0556,Unknown
"2024-04-28 08:23:37",Terr-AIS,1.2,192,1.298452,104.0556,Unknown
"2024-04-28 08:21:08",Terr-AIS,0.7,170,1.298567,104.0557,Unknown
"2024-04-28 08:18:38",Terr-AIS,1.1,247,1.297765,104.056,Unknown
"2024-04-28 08:16:36",Terr-AIS,4.7,113,1.29783,104.0559,Unknown
"2024-04-28 08:12:06",Terr-AIS,3.5,116,1.297713,104.057,Unknown
"2024-04-28 08:09:37",Terr-AIS,0.7,196,1.298123,104.0564,Unknown
"2024-04-28 08:07:36",Terr-AIS,0.6,0,1.298207,104.0564,Unknown
"2024-04-28 08:05:36",Terr-AIS,0.3,0,1.298253,104.0564,Unknown
"2024-04-28 08:00:55",Terr-AIS,14.7,74,1.295337,104.048,Unknown
"2024-04-28 07:57:28",Terr-AIS,14.9,86,1.292683,104.0342,Unknown
"2024-04-28 07:54:57",Terr-AIS,14.5,86,1.292027,104.0239,Unknown
"2024-04-28 07:52:56",Terr-AIS,14.8,94,1.291508,104.0156,Unknown
"2024-04-28 07:47:20",Terr-AIS,15.3,95,1.289453,103.9923,Unknown
"2024-04-28 07:44:39",Terr-AIS,15.4,97,1.290845,103.9812,Unknown
"2024-04-28 07:42:09",Terr-AIS,15.0,107,1.29322,103.9712,Unknown
"2024-04-28 07:39:38",Terr-AIS,15.3,89,1.296105,103.9613,Unknown
"2024-04-28 07:37:16",Terr-AIS,14.8,84,1.294607,103.9511,Unknown
"2024-04-28 07:34:37",Terr-AIS,14.7,90,1.293505,103.9409,Unknown
"2024-04-28 07:32:11",Terr-AIS,14.8,60,1.29141,103.9309,Unknown
"2024-04-28 07:29:07",Terr-AIS,15.0,74,1.289555,103.9192,Unknown
"2024-04-28 07:26:10",Terr-AIS,15.0,61,1.286947,103.9081,Unknown
"2024-04-28 07:23:03",Terr-AIS,15.3,65,1.279743,103.8971,Unknown
"2024-04-28 07:20:47",Terr-AIS,15.2,71,1.276438,103.8881,Unknown
"2024-04-28 07:17:32",Terr-AIS,15.9,89,1.273908,103.8745,Unknown
"2024-04-28 07:14:01",Terr-AIS,4.0,85,1.269947,103.8638,Unknown
"2024-04-28 07:10:30",Terr-AIS,0.5,171,1.269977,103.8635,Unknown
"2024-04-28 07:07:31",Terr-AIS,1.1,350,1.269033,103.8661,Unknown
"2024-04-28 07:04:30",Terr-AIS,0.1,0,1.268952,103.8661,Unknown
"2024-04-28 06:42:02",Terr-AIS,0.2,0,1.269033,103.8661,Unknown
"2024-04-28 06:19:20",Terr-AIS,0.1,0,1.269255,103.8659,Unknown
"2024-04-28 05:58:33",Terr-AIS,0.1,0,1.26924,103.8658,Unknown
"2024-04-28 05:38:13",Terr-AIS,0.0,0,1.269025,103.866,Unknown
"2024-04-28 05:34:12",Terr-AIS,5.6,104,1.269657,103.865,Unknown
"2024-04-28 05:31:42",Terr-AIS,5.8,241,1.270332,103.8649,Unknown
"2024-04-28 05:29:12",Terr-AIS,15.8,241,1.2751,103.8723,Unknown
"2024-04-28 05:26:14",Terr-AIS,16.5,249,1.280307,103.8847,Unknown
"2024-04-28 05:24:12",Terr-AIS,16.3,260,1.283103,103.8934,Unknown
"2024-04-28 05:21:41",Terr-AIS,16.4,251,1.286442,103.9045,Unknown
"2024-04-28 05:19:03",Terr-AIS,16.4,250,1.289902,103.916,Unknown
"2024-04-28 05:16:14",Terr-AIS,16.5,258,1.293377,103.9283,Unknown
"2024-04-28 05:13:49",Terr-AIS,15.8,265,1.29469,103.9397,Unknown
"2024-04-28 05:11:20",Terr-AIS,16.6,261,1.297953,103.9406,Unknown
"2024-04-28 05:08:49",Terr-AIS,12.6,272,1.298223,103.9518,Unknown
"2024-04-28 05:05:08",Terr-AIS,16.5,263,1.29771,103.9598,Unknown
"2024-04-28 05:02:37",Terr-AIS,16.5,258,1.299277,103.9712,Unknown
"2024-04-28 05:00:29",Terr-AIS,16.5,263,1.300338,103.9809,Unknown
"2024-04-28 04:57:00",Terr-AIS,16.4,265,1.299785,103.9968,Unknown
"2024-04-28 04:52:39",Terr-AIS,16.4,281,1.2992,104.0165,Unknown
"2024-04-28 04:50:28",Terr-AIS,17.1,264,1.298923,104.0265,Unknown
"2024-04-28 04:47:59",Terr-AIS,16.6,239,1.300743,104.038,Unknown
"2024-04-28 04:45:32",Terr-AIS,16.4,228,1.305683,104.048,Unknown
"2024-04-28 04:40:30",Terr-AIS,12.8,281,1.310732,104.0694,Unknown
"2024-04-28 04:24:29",Terr-AIS,7.9,21,1.307883,104.0719,Unknown
"2024-04-28 04:21:48",Terr-AIS,15.2,88,1.310895,104.0665,Unknown
"2024-04-28 04:19:14",Terr-AIS,15.7,64,1.308263,104.0563,Unknown
"2024-04-28 04:14:57",Terr-AIS,15.0,51,1.300412,104.0397,Unknown
"2024-04-28 04:12:57",Terr-AIS,15.2,79,1.297683,104.0318,Unknown
"2024-04-28 04:10:57",Terr-AIS,15.2,94,1.297225,104.0235,Unknown
"2024-04-28 04:08:57",Terr-AIS,15.6,83,1.29653,104.0151,Unknown
"2024-04-28 04:06:26",Terr-AIS,15.5,78,1.295247,104.0044,Unknown
"2024-04-28 04:03:50",Terr-AIS,15.3,91,1.293448,103.9934,Unknown
"2024-04-28 03:59:49",Terr-AIS,15.8,85,1.292377,103.9763,Unknown
"2024-04-28 03:56:29",Terr-AIS,15.6,79,1.29099,103.9619,Unknown
"2024-04-28 03:54:00",Terr-AIS,15.9,81,1.28862,103.9515,Unknown
"2024-04-28 03:51:29",Terr-AIS,15.7,62,1.285168,103.9413,Unknown
"2024-04-28 03:48:58",Terr-AIS,8.6,83,1.281255,103.9313,Unknown
"2024-04-28 03:44:50",Terr-AIS,6.0,186,1.282187,103.9317,Unknown
"2024-04-28 03:42:22",Terr-AIS,15.4,64,1.28008,103.9225,Unknown
"2024-04-28 03:39:06",Terr-AIS,15.9,79,1.275767,103.9093,Unknown
"2024-04-28 03:37:06",Terr-AIS,15.2,92,1.276352,103.9009,Unknown
"2024-04-28 03:33:49",Terr-AIS,14.9,78,1.27551,103.8874,Unknown
"2024-04-28 03:31:44",Terr-AIS,15.0,76,1.273687,103.8789,Unknown
"2024-04-28 03:28:55",Terr-AIS,15.3,82,1.271423,103.8674,Unknown
"2024-04-28 03:26:53",Terr-AIS,2.6,116,1.269685,103.8637,Unknown
"2024-04-28 03:22:24",Terr-AIS,3.7,284,1.269223,103.8657,Unknown
"2024-04-28 03:09:56",Terr-AIS,3.4,48,1.269067,103.8657,Unknown
"2024-04-28 03:06:58",Terr-AIS,0.3,0,1.26989,103.8635,Unknown
"2024-04-28 03:04:58",Terr-AIS,6.7,244,1.270755,103.8659,Unknown
"2024-04-28 03:01:58",Terr-AIS,16.3,245,1.276692,103.8757,Unknown
"2024-04-28 02:59:57",Terr-AIS,16.1,246,1.280843,103.8836,Unknown
"2024-04-28 02:56:58",Terr-AIS,16.1,260,1.285075,103.8963,Unknown
"2024-04-28 02:54:28",Terr-AIS,16.1,273,1.28609,103.9075,Unknown
"2024-04-28 02:51:28",Terr-AIS,16.3,271,1.287092,103.9209,Unknown
"2024-04-28 02:47:29",Terr-AIS,15.9,279,1.284212,103.9378,Unknown
"2024-04-28 02:44:33",Terr-AIS,15.4,264,1.282958,103.9503,Unknown
"2024-04-28 02:42:03",Terr-AIS,15.5,302,1.280467,103.9606,Unknown
"2024-04-28 02:39:47",Terr-AIS,1.3,322,1.278818,103.966,Unknown
"2024-04-28 02:35:15",Terr-AIS,0.8,73,1.278488,103.966,Unknown
"2024-04-28 02:32:47",Terr-AIS,1.1,83,1.278385,103.966,Unknown
"2024-04-28 02:30:16",Terr-AIS,0.5,67,1.278727,103.9658,Unknown
"2024-04-28 02:13:32",Terr-AIS,0.1,0,1.27869,103.9653,Unknown
"2024-04-28 02:11:02",Terr-AIS,0.9,88,1.27871,103.9654,Unknown
"2024-04-28 02:08:09",Terr-AIS,0.6,313,1.278687,103.9653,Unknown
"2024-04-28 02:05:41",Terr-AIS,0.4,217,1.278702,103.9653,Unknown
"2024-04-28 02:01:16",Terr-AIS,2.0,278,1.278618,103.9655,Unknown
"2024-04-28 01:58:27",Terr-AIS,1.0,33,1.278437,103.9656,Unknown
"2024-04-28 01:54:42",Terr-AIS,0.1,0,1.278792,103.9658,Unknown
"2024-04-28 01:51:17",Terr-AIS,6.3,252,1.278217,103.966,Unknown
"2024-04-28 01:46:31",Terr-AIS,17.2,89,1.273133,103.9539,Unknown
"2024-04-28 01:43:45",Terr-AIS,16.9,88,1.273108,103.942,Unknown
"2024-04-28 01:40:03",Terr-AIS,16.5,89,1.271962,103.9251,Unknown
"2024-04-28 01:36:31",Terr-AIS,15.6,80,1.271637,103.9096,Unknown
"2024-04-28 01:33:03",Terr-AIS,15.4,96,1.270278,103.8948,Unknown
"2024-04-28 01:30:03",Terr-AIS,15.5,95,1.271572,103.8821,Unknown
"2024-04-28 01:27:04",Terr-AIS,15.8,114,1.270997,103.8696,Unknown
"2024-04-28 01:23:44",Terr-AIS,0.5,291,1.269812,103.8636,Unknown
"2024-04-28 01:20:17",Terr-AIS,7.7,231,1.270143,103.8649,Unknown
"2024-04-28 01:17:25",Terr-AIS,16.4,270,1.27129,103.8747,Unknown
"2024-04-28 01:15:24",Terr-AIS,16.5,279,1.27064,103.8837,Unknown
"2024-04-28 01:10:16",Terr-AIS,16.2,277,1.264773,103.9059,Unknown
"2024-04-28 01:07:18",Terr-AIS,15.6,303,1.262227,103.9183,Unknown
"2024-04-28 00:52:13",Terr-AIS,0.9,149,1.263952,103.9229,Unknown
"2024-04-28 00:45:05",Terr-AIS,0.7,284,1.2635,103.9223,Unknown
"2024-04-28 00:42:26",Terr-AIS,2.9,188,1.264152,103.9231,Unknown
"2024-04-28 00:39:55",Terr-AIS,0.3,60,1.263933,103.9231,Unknown
"2024-04-28 00:37:26",Terr-AIS,1.3,50,1.263275,103.9221,Unknown
"2024-04-28 00:31:27",Terr-AIS,0.5,70,1.264882,103.9218,Unknown
"2024-04-28 00:29:25",Terr-AIS,0.4,2,1.264653,103.9222,Unknown
"2024-04-28 00:26:58",Terr-AIS,2.2,189,1.264317,103.9221,Unknown
"2024-04-28 00:23:49",Terr-AIS,0.3,0,1.26482,103.9223,Unknown
"2024-04-28 00:21:40",Terr-AIS,0.5,64,1.264638,103.9219,Unknown
"2024-04-28 00:19:40",Terr-AIS,0.6,263,1.264442,103.9218,Unknown
"2024-04-28 00:17:11",Terr-AIS,0.8,51,1.264988,103.9223,Unknown
"2024-04-28 00:15:04",Terr-AIS,0.4,15,1.264568,103.9219,Unknown
"2024-04-28 00:12:56",Terr-AIS,4.6,348,1.264137,103.9226,Unknown
"2024-04-28 00:09:26",Terr-AIS,0.6,22,1.264015,103.923,Unknown
"2024-04-28 00:06:57",Terr-AIS,1.7,122,1.263927,103.9227,Unknown
"2024-04-28 00:04:57",Terr-AIS,0.3,0,1.263852,103.9223,Unknown
